Time,Accel-X (g), Accel-Y (g), Accel-Z (g), Gyro-X (d/s), Gyro-Y (d/s), Gyro-Z (d/s)
2026-05-05 16:19:29.640,0.528564,0.841064,-0.031738,0.915527,0.183105,3.417969
2026-05-05 16:19:29.644,0.528564,0.836182,-0.037109,0.427246,0.061035,2.624512
2026-05-05 16:19:29.650,0.523926,0.841064,-0.046143,0.427246,-0.427246,1.831055
2026-05-05 16:19:29.654,0.522217,0.838379,-0.043213,0.793457,-1.037598,0.854492
2026-05-05 16:19:29.660,0.520996,0.828613,-0.037109,0.427246,-1.220703,0.000000
2026-05-05 16:19:29.664,0.512207,0.812988,-0.043213,-0.061035,-0.976563,-0.671387
2026-05-05 16:19:29.670,0.500732,0.798096,-0.050537,0.000000,-1.220703,-1.098633
2026-05-05 16:19:29.674,0.499756,0.792480,-0.045410,0.427246,-1.953125,-1.342773
2026-05-05 16:19:29.680,0.503174,0.789795,-0.033936,0.732422,-2.502441,-1.525879
2026-05-05 16:19:29.684,0.502930,0.785645,-0.027588,0.793457,-2.319336,-1.525879
2026-05-05 16:19:29.690,0.498047,0.790771,-0.018799,0.427246,-1.953125,-1.464844
2026-05-05 16:19:29.694,0.504883,0.808105,-0.003174,0.549316,-1.220703,-1.708984
2026-05-05 16:19:29.700,0.524414,0.796143,0.000977,0.732422,-0.244141,-2.197266
2026-05-05 16:19:29.704,0.511963,0.778320,-0.009521,0.427246,-0.244141,-1.281738
2026-05-05 16:19:29.710,0.489502,0.810303,-0.013428,0.427246,0.122070,-0.976563
2026-05-05 16:19:29.714,0.511475,0.787598,-0.012207,0.915527,0.244141,-1.708984
2026-05-05 16:19:29.720,0.522705,0.803467,-0.032959,1.464844,-0.671387,-1.098633
2026-05-05 16:19:29.724,0.525391,0.821045,-0.001221,1.892090,-0.732422,-1.220703
2026-05-05 16:19:29.730,0.562988,0.774170,-0.033203,1.220703,0.122070,-1.403809
2026-05-05 16:19:29.734,0.510742,0.834961,-0.042725,0.488281,-1.037598,0.061035
2026-05-05 16:19:29.740,0.531494,0.806641,-0.038330,1.098633,-0.610352,-0.915527
2026-05-05 16:19:29.744,0.501953,0.803467,-0.090820,0.061035,-2.929688,-0.488281
2026-05-05 16:19:29.750,0.473633,0.826904,-0.051270,-0.305176,-3.845215,-1.281738
2026-05-05 16:19:29.755,0.543701,0.790527,-0.016846,-0.854492,-2.319336,-2.380371
2026-05-05 16:19:29.759,0.535400,0.818359,-0.028564,-0.549316,-2.258301,-1.708984
2026-05-05 16:19:29.765,0.505127,0.783936,-0.026611,0.427246,-2.441406,-1.892090
2026-05-05 16:19:29.769,0.499512,0.782227,-0.013184,-0.488281,-1.708984,-1.281738
2026-05-05 16:19:29.775,0.522217,0.808594,-0.013672,-0.915527,-0.610352,-1.037598
2026-05-05 16:19:29.779,0.529297,0.817627,-0.001953,0.000000,-0.549316,-1.342773
2026-05-05 16:19:29.785,0.516357,0.815674,-0.006348,0.366211,-0.488281,-1.098633
2026-05-05 16:19:29.789,0.505859,0.822266,-0.017090,0.000000,0.122070,-1.403809
2026-05-05 16:19:29.795,0.511963,0.814941,-0.017822,-0.366211,0.671387,-2.075195
2026-05-05 16:19:29.799,0.519531,0.809326,-0.016602,-0.122070,0.854492,-2.380371
2026-05-05 16:19:29.805,0.505371,0.800049,-0.017822,0.000000,0.732422,-2.380371
2026-05-05 16:19:29.809,0.492676,0.787598,-0.025146,-0.061035,0.671387,-2.319336
2026-05-05 16:19:29.815,0.484863,0.769775,-0.036377,-0.488281,0.366211,-2.197266
2026-05-05 16:19:29.819,0.480713,0.753418,-0.021484,-0.854492,-0.366211,-1.464844
2026-05-05 16:19:29.825,0.509766,0.780518,0.001709,-0.488281,0.610352,-0.976563
